Used_Car_Name,Price,KM_Driven,Overview,Specification,location
2015 Toyota Fortuner 4x4 MT,"₹16.50 Lakh
Compare","1,13,000 kms   •   Diesel   •   Manual","Registration Year
Apr 2015, Insurance
Comprehensive, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
1,13,000 Kms, RTO
Jaipur, Ownership
Second Owner, Engine Displacement
2982 cc, Transmission
Manual, Year of Manufacture
2015","Engine
2982 cc, Ground Clearance
220mm, Power
168.5 bhp, Seating Capacity
7, Drive Type
4WD, Mileage
12.55 kmpl",ajmer
2015 Skoda Rapid 1.6 MPI Ambition,"₹3.81 Lakh
Compare","96,325 kms   •   Petrol   •   Manual","Registration Year
Nov 2015, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
96,325 Kms, RTO
Jaipur, Ownership
Second Owner, Engine Displacement
1598 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1598 cc, Power
103.52 bhp, Transmission
Manual, Mileage
15 kmpl, Fuel
Petrol",ajmer
2017 Maruti Alto 800 VXI,"₹3.20 Lakh
Compare","51,200 kms   •   Petrol   •   Manual","Registration Year
May 2017, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
51,200 Kms, RTO
barmer, Ownership
Second Owner, Engine Displacement
796 cc, Transmission
Manual, Year of Manufacture
2017","Engine
796 cc, Power
47.3 bhp, Transmission
Manual, Mileage
24.7 kmpl, Fuel
Petrol, Length
3430mm",ajmer
2019 Maruti Alto 800 VXI BSVI,"₹3.71 Lakh
Compare","44,235 kms   •   Petrol   •   Manual","Registration Year
Aug 2019, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
44,235 Kms, RTO
Kota, Ownership
Second Owner, Engine Displacement
796 cc, Transmission
Manual, Year of Manufacture
2019","Engine
796 cc, Power
47.33 bhp, Transmission
Manual, Mileage
22.05 kmpl, Fuel
Petrol, No. of Airbags
2",ajmer
2015 Hyundai Verna 1.6 CRDi S,"₹4.50 Lakh
Compare","72,365 kms   •   Diesel   •   Manual","Registration Year
Jul 2015, Insurance
Expired, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
72,365 Kms, RTO
New Delhi, Ownership
First Owner, Engine Displacement
1582 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1582 cc, Power
126.2 bhp, Transmission
Manual, Mileage
23.9 kmpl, Fuel
Diesel",ajmer
2018 Skoda Rapid 1.5 TDI Ambition BSIV,"₹7.75 Lakh
Compare","91,050 kms   •   Diesel   •   Manual","Registration Year
Sept 2018, Insurance
Third Party, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
91,050 Kms, RTO
Jaipur, Ownership
First Owner, Engine Displacement
1498 cc, Transmission
Manual, Year of Manufacture
2018","Engine
1498 cc, Power
108.6 bhp, Transmission
Manual, Mileage
21.13 kmpl, Fuel
Diesel, No. of Airbags
2",ajmer
2010 Honda City 1.5 S MT,"₹1.60 Lakh
Compare","55,000 kms   •   Petrol   •   Manual","Registration Year
Feb 2010, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
55,000 Kms, RTO
Kolkata, Ownership
Third Owner, Engine Displacement
1497 cc, Transmission
Manual, Year of Manufacture
2010","Engine
1497 cc, Transmission
Manual, Mileage
17 kmpl, Fuel
Petrol",ajmer
2014 Tata Safari Storme EX,"₹5.10 Lakh
Compare","90,000 kms   •   Diesel   •   Manual","Registration Year
Jul 2014, Insurance
Third Party, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
90,000 Kms, RTO
Jaipur, Ownership
Third Owner, Engine Displacement
2179 cc, Transmission
Manual, Year of Manufacture
2014","Engine
2179 cc, Ground Clearance
200mm, Power
138.1 bhp, Seating Capacity
7, Drive Type
FWD, Mileage
14 kmpl",ajmer
2017 Toyota Innova Crysta 2.8 ZX AT BSIV,"₹14.50 Lakh
Compare","1,43,000 kms   •   Diesel   •   Automatic","Registration Year
Jan 2017, Insurance
Comprehensive, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
1,43,000 Kms, RTO
Jaipur, Ownership
First Owner, Engine Displacement
2755 cc, Transmission
Automatic, Year of Manufacture
2017","Engine
2755 cc, Power
171.5 bhp, Seating Capacity
7, Transmission
Automatic, Fuel
Diesel, No. of Airbags
7",ajmer
2021 Mahindra Thar LX 4-Str Hard Top Diesel AT BSVI,"₹14.50 Lakh
Compare","86,000 kms   •   Diesel   •   Automatic","Registration Year
Jun 2021, Insurance
Comprehensive, Fuel Type
Diesel, Seats
4 Seats, Kms Driven
86,000 Kms, RTO
Jaipur, Ownership
First Owner, Engine Displacement
2184 cc, Transmission
Automatic, Year of Manufacture
2021","Engine
2184 cc, Ground Clearance
226mm, Power
130 bhp, Seating Capacity
4, Drive Type
4X4, Mileage
9 kmpl",ajmer
2012 Volkswagen Polo IPL II 1.2 Diesel Highline,"₹2.10 Lakh
Compare","1,05,000 kms   •   Diesel   •   Manual","Registration Year
May 2012, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
1,05,000 Kms, RTO
bharatpur, Ownership
First Owner, Engine Displacement
1199 cc, Transmission
Manual, Year of Manufacture
2012","Engine
1199 cc, Power
73.9 bhp, Transmission
Manual, Mileage
22.07 kmpl, Fuel
Diesel, Length
3970mm",ajmer
2019 Hyundai Grand i10 1.2 Kappa Asta,"₹5.45 Lakh
Compare","50,000 kms   •   Petrol   •   Manual","Registration Year
Jul 2019, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
50,000 Kms, RTO
Jaipur, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2019","Engine
1197 cc, Power
81.86 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, No. of Airbags
2",ajmer
2020 Maruti Alto 800 LXI,"₹3.85 Lakh
Compare","77,000 kms   •   Petrol   •   Manual","Registration Year
Aug 2020, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
77,000 Kms, RTO
Jhunjhunu, Ownership
First Owner, Engine Displacement
796 cc, Transmission
Manual, Year of Manufacture
2020","Engine
796 cc, Power
47.33 bhp, Transmission
Manual, Mileage
22.05 kmpl, Fuel
Petrol, No. of Airbags
1",ajmer
2014 Maruti Swift Dzire LDI,"₹3.50 Lakh
Compare","82,000 kms   •   Diesel   •   Manual","Registration Year
Jan 2015, Insurance
Expired, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
82,000 Kms, RTO
New Delhi, Ownership
Second Owner, Engine Displacement
1248 cc, Transmission
Manual, Year of Manufacture
2014","Engine
796 cc, Power
47.33 bhp, Transmission
Manual, Mileage
22.05 kmpl, Fuel
Petrol, No. of Airbags
1",ajmer
