Used_Car_Name,Price,KM_Driven,Overview,Specification,location
2022 Hyundai i20 Asta Opt BSVI,"₹7.61 Lakh
Compare","40,821 kms   •   Petrol   •   Manual","Registration Year
Sept 2022, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
40,821 Kms, RTO
Ludhiana, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2022","Engine
1197 cc, Power
81.80 bhp, Transmission
Manual, Mileage
21 kmpl, Fuel
Petrol, No. of Airbags
6",chandigarh
2010 BMW X6 xDrive 40d,"₹12.50 Lakh
Compare","75,000 kms   •   Diesel   •   Automatic","Registration Year
Dec 2010, Insurance
Comprehensive, Fuel Type
Diesel, Seats
4 Seats, Kms Driven
75,000 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
2993 cc, Transmission
Automatic, Year of Manufacture
2010","Engine
2993 cc, Power
306 bhp, Transmission
Automatic, Top Speed
210km/hr kmph, Drive Type
4WD, Fuel
Diesel",chandigarh
2015 Tata Safari DICOR 2.2 VX 4x2 BS IV,"₹5.35 Lakh
Compare","1,00,000 kms   •   Diesel   •   Manual","Registration Year
Sept 2015, Insurance
Expired, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
1,00,000 Kms, RTO
New Delhi, Ownership
First Owner, Engine Displacement
2179 cc, Transmission
Manual, Year of Manufacture
2015","Engine
2179 cc, Ground Clearance
205mm, Power
138.1 bhp, Seating Capacity
7, Drive Type
FWD, Mileage
13.93 kmpl",chandigarh
2020 Hyundai Creta 1.6 SX Automatic,"₹12.75 Lakh
Compare","55,000 kms   •   Petrol   •   Automatic","Registration Year
Jul 2020, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
55,000 Kms, RTO
New Delhi, Ownership
Second Owner, Engine Displacement
1591 cc, Transmission
Automatic, Year of Manufacture
2020","Engine
1591 cc, Power
121.3 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
14.8 kmpl, Fuel
Petrol",chandigarh
2023 Toyota Hyryder V HYBRID,"₹17.46 Lakh
Compare","27,795 kms   •   Petrol   •   Automatic","Registration Year
Jun 2023, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
27,795 Kms, RTO
Mohali, Ownership
First Owner, Engine Displacement
1490 cc, Transmission
Automatic, Year of Manufacture
2023","Engine
1490 cc, Power
91.18 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
27.97 kmpl, Fuel
Petrol",chandigarh
2021 Renault Triber RXL,"₹5.29 Lakh
Compare","33,847 kms   •   Petrol   •   Manual","Registration Year
Aug 2021, Insurance
Comprehensive, Fuel Type
Petrol, Seats
7 Seats, Kms Driven
33,847 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
999 cc, Transmission
Manual, Year of Manufacture
2021","Engine
999 cc, Power
71.01 bhp, Mileage
20 kmpl, Seating Capacity
7, Transmission
Manual, Fuel
Petrol, Global NCAP Safety Rating
4 Star",chandigarh
2021 Maruti Vitara Brezza VXI,"₹7 Lakh
Compare","48,689 kms   •   Petrol   •   Manual","Registration Year
Jul 2021, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
48,689 Kms, RTO
Amritsar, Ownership
First Owner, Engine Displacement
1462 cc, Transmission
Manual, Year of Manufacture
2021","Engine
1462 cc, Power
103.26 bhp, Transmission
Manual, Drive Type
FWD, Mileage
17.03 kmpl, Fuel
Petrol",chandigarh
2020 Toyota Fortuner 2.8 4WD AT BSIV,"₹34 Lakh
Compare","55,000 kms   •   Diesel   •   Automatic","Registration Year
Jul 2020, Insurance
Expired, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
55,000 Kms, RTO
New Delhi, Ownership
First Owner, Engine Displacement
2755 cc, Transmission
Automatic, Year of Manufacture
2020","Engine
2755 cc, Ground Clearance
220mm, Power
174.5 bhp, Seating Capacity
7, Drive Type
4WD, Mileage
15.04 kmpl",chandigarh
2018 Tata Nexon 1.2 Revotron XM,"₹5.30 Lakh
Compare","48,569 kms   •   Petrol   •   Manual","Registration Year
Sept 2018, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
48,569 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1198 cc, Transmission
Manual, Year of Manufacture
2018","Engine
1198 cc, Power
108.5 bhp, Transmission
Manual, Drive Type
FWD, Mileage
17 kmpl, Fuel
Petrol",chandigarh
2023 Skoda Kushaq 1.5 TSI Ambition,"₹10.69 Lakh
Compare","24,181 kms   •   Petrol   •   Manual","Registration Year
Apr 2023, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
24,181 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1498 cc, Transmission
Manual, Year of Manufacture
2023","Engine
1498 cc, Power
147.51 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
18.6 kmpl, Fuel
Petrol, Global NCAP Safety Rating
5 Star",chandigarh
2023 Maruti Alto K10 LXI,"₹4.39 Lakh
Compare","3,019 kms   •   Petrol   •   Manual","Registration Year
May 2023, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
3,019 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
998 cc, Transmission
Manual, Year of Manufacture
2023","Engine
998 cc, Power
67.05 bhp, Transmission
Manual, Mileage
23.95 kmpl, Fuel
Petrol, No. of Airbags
1",chandigarh
2023 Toyota Fortuner 4X4 Diesel AT,"₹45.25 Lakh
Compare","13,000 kms   •   Diesel   •   Automatic","Registration Year
Jul 2023, Insurance
Comprehensive, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
13,000 Kms, RTO
Guwahati, Ownership
First Owner, Engine Displacement
2755 cc, Transmission
Automatic, Year of Manufacture
2023","Engine
2755 cc, Power
201.15 bhp, Seating Capacity
7, Drive Type
4WD, Mileage
12 kmpl, Fuel
Diesel",chandigarh
2022 Hyundai i20 Asta Opt BSVI,"₹7.65 Lakh
Compare","46,882 kms   •   Petrol   •   Manual",Not Available,Not Available,chandigarh
2020 Maruti S-Presso VXI Plus 2019-2022,"₹3.30 Lakh
Compare","26,008 kms   •   Petrol   •   Manual","Registration Year
Jun 2020, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
26,008 Kms, RTO
Khanna, Ownership
First Owner, Engine Displacement
998 cc, Transmission
Manual, Year of Manufacture
2020","Engine
998 cc, Power
65.71 bhp, Transmission
Manual, Mileage
21.7 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2013 Maruti Swift Dzire VDI,"₹3.75 Lakh
Compare","82,000 kms   •   Diesel   •   Manual","Registration Year
Feb 2013, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
82,000 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1248 cc, Transmission
Manual, Year of Manufacture
2013","Engine
1248 cc, Power
74 bhp, Transmission
Manual, Mileage
23.4 kmpl, Fuel
Diesel",chandigarh
2023 Toyota Fortuner 4X4 Diesel AT,"₹42.75 Lakh
Compare","20,000 kms   •   Diesel   •   Automatic",Not Available,Not Available,chandigarh
2016 Ford Ecosport 1.5 TDCi Titanium BSIV,"₹4.09 Lakh
Compare","80,240 kms   •   Diesel   •   Manual","Registration Year
Aug 2016, Insurance
Expired, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
80,240 Kms, RTO
Gurgaon, Ownership
First Owner, Engine Displacement
1498 cc, Transmission
Manual, Year of Manufacture
2016","Engine
1498 cc, Ground Clearance
200mm, Power
98.59 bhp, Transmission
Manual, Drive Type
FWD, Mileage
22.77 kmpl",chandigarh
2022 Tata Punch Accomplished,"₹6.39 Lakh
Compare","39,918 kms   •   Petrol   •   Manual","Registration Year
May 2022, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
39,918 Kms, RTO
Dera Bassi, Ownership
First Owner, Engine Displacement
1199 cc, Transmission
Manual, Year of Manufacture
2022","Engine
1199 cc, Ground Clearance
187 mm, Power
86.63 bhp, Transmission
Manual, Drive Type
FWD, Mileage
20.09 kmpl, Global NCAP Safety Rating
5 Star",chandigarh
2021 Hyundai Venue SX Turbo iMT,"₹7.96 Lakh
Compare","41,291 kms   •   Petrol   •   Manual","Registration Year
Mar 2021, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
41,291 Kms, RTO
Mohali, Ownership
First Owner, Engine Displacement
998 cc, Transmission
Manual, Year of Manufacture
2021","Engine
998 cc, Power
118.35 bhp, Transmission
Manual, Drive Type
FWD, Mileage
18 kmpl, Fuel
Petrol",chandigarh
2016 Hyundai Creta 1.6 VTVT S,"₹6.25 Lakh
Compare","96,000 kms   •   Petrol   •   Manual","Registration Year
Jul 2016, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
96,000 Kms, RTO
New Delhi, Ownership
First Owner, Engine Displacement
1591 cc, Transmission
Manual, Year of Manufacture
2016","Engine
1591 cc, Ground Clearance
190mm, Power
121.3 bhp, Transmission
Manual, Drive Type
FWD, Mileage
15.29 kmpl",chandigarh
2014 Fiat Punto 1.2 Dynamic,"₹2.45 Lakh
Compare","71,000 kms   •   Petrol   •   Manual","Registration Year
Jan 2015, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
71,000 Kms, RTO
Chandigarh, Ownership
Second Owner, Engine Displacement
1172 cc, Transmission
Manual, Year of Manufacture
2014","Engine
1172 cc, Power
67 bhp, Transmission
Manual, Mileage
15.7 kmpl, Fuel
Petrol, Length
3987mm",chandigarh
2019 Tata Nexon 1.2 Revotron XM,"₹5.80 Lakh
Compare","56,627 kms   •   Petrol   •   Manual","Registration Year
Jun 2019, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
56,627 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1198 cc, Transmission
Manual, Year of Manufacture
2019","Engine
1198 cc, Power
108.5 bhp, Transmission
Manual, Drive Type
FWD, Mileage
17 kmpl, Fuel
Petrol",chandigarh
2019 Maruti Baleno 1.2 Delta,"₹4.72 Lakh
Compare","91,423 kms   •   Petrol   •   Manual","Registration Year
Mar 2019, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
91,423 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2019, Automatic Climate Control, Engine
1197 cc, Power
83.1 bhp, Transmission
Manual, Mileage
21.4 kmpl, Fuel
Petrol, Length
3995mm","Engine
1197 cc, Power
83.1 bhp, Transmission
Manual, Mileage
21.4 kmpl, Fuel
Petrol, Length
3995mm",chandigarh
2015 Toyota Fortuner 4x2 Manual,"₹13.25 Lakh
Compare","2,10,000 kms   •   Diesel   •   Manual","Registration Year
Dec 2015, Insurance
Third Party, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
2,10,000 Kms, RTO
Gurgaon, Ownership
First Owner, Engine Displacement
2982 cc, Transmission
Manual, Year of Manufacture
2015","Engine
2982 cc, Ground Clearance
220mm, Power
168.5 bhp, Seating Capacity
7, Drive Type
FWD, Mileage
13 kmpl",chandigarh
2023 Maruti Alto K10 VXI,"₹4.10 Lakh
Compare","5,113 kms   •   Petrol   •   Manual","Registration Year
Nov 2023, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
5,113 Kms, RTO
Mohali, Ownership
First Owner, Engine Displacement
998 cc, Transmission
Manual, Year of Manufacture
2023","Engine
998 cc, Power
65.71 bhp, Transmission
Manual, Mileage
24.39 kmpl, Fuel
Petrol, Boot Space
214 Litres, Global NCAP Safety Rating
2 Star",chandigarh
2017 Hyundai Grand i10 1.2 Kappa Sportz Option,"₹3.80 Lakh
Compare","44,710 kms   •   Petrol   •   Manual","Registration Year
Sept 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
44,710 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2017","Engine
1197 cc, Power
81.86 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, Length
3765mm",chandigarh
2015 Maruti Swift VXI,"₹4.75 Lakh
Compare","53,000 kms   •   Petrol   •   Manual","Registration Year
May 2015, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
53,000 Kms, RTO
Gurgaon, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1197 cc, Power
81.80 bhp, Transmission
Manual, Mileage
21.21 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2019 Mahindra Thar CRDe,"₹6.80 Lakh
Compare","32,397 kms   •   Diesel   •   Manual",Not Available,Not Available,chandigarh
2021 Hyundai Venue S Turbo iMT,"₹7.05 Lakh
Compare","46,960 kms   •   Petrol   •   Manual","Registration Year
May 2021, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
46,960 Kms, RTO
Amritsar, Ownership
First Owner, Engine Displacement
999 cc, Transmission
Manual, Year of Manufacture
2021","Engine
999 cc, Power
118.35 bhp, Transmission
Manual, Drive Type
FWD, Mileage
17.52 kmpl, Fuel
Petrol",chandigarh
2016 Maruti Swift Dzire VDI,"₹4.19 Lakh
Compare","97,797 kms   •   Diesel   •   Manual","Registration Year
Apr 2016, Insurance
Expired, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
97,797 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1248 cc, Transmission
Manual, Year of Manufacture
2016","Engine
1248 cc, Power
74 bhp, Transmission
Manual, Mileage
26.59 kmpl, Fuel
Diesel",chandigarh
2012 Hyundai i10 Asta Sunroof AT,"₹2.95 Lakh
Compare","70,000 kms   •   Petrol   •   Automatic","Registration Year
Dec 2012, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
70,000 Kms, RTO
Gurgaon, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Automatic, Year of Manufacture
2012","Engine
1197 cc, Transmission
Automatic, Mileage
19.2 kmpl, Fuel
Petrol, Length
3,565 mm",chandigarh
2019 Maruti S-Presso VXI Plus AT 2019-2022,"₹3.57 Lakh
Compare","83,681 kms   •   Petrol   •   Automatic","Registration Year
Oct 2019, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
83,681 Kms, RTO
Moga, Ownership
Second Owner, Engine Displacement
998 cc, Transmission
Automatic, Year of Manufacture
2019","Engine
998 cc, Power
67.05 bhp, Transmission
Automatic, Mileage
21.7 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2021 Maruti Baleno Sigma,"₹4.91 Lakh
Compare","42,329 kms   •   Petrol   •   Manual","Registration Year
Jun 2021, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
42,329 Kms, RTO
Panchkula, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2021","Engine
1197 cc, Power
81.80 bhp, Transmission
Manual, Mileage
21.01 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹4.18 Lakh
Compare","71,265 kms   •   Petrol   •   Manual","Registration Year
Oct 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
71,265 Kms, RTO
Charkhi Dadri, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2017","Engine
1197 cc, Power
81.86 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2012 Tata Safari Storme LX,"₹3.65 Lakh
Compare","2,00,000 kms   •   Diesel   •   Manual",Not Available,Not Available,chandigarh
2023 Mahindra Bolero B6,"₹9.16 Lakh
Compare","19,935 kms   •   Diesel   •   Manual","Registration Year
Nov 2023, Insurance
Third Party, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
19,935 Kms, RTO
kharar, Ownership
First Owner, Engine Displacement
1493 cc, Transmission
Manual, Year of Manufacture
2023","Engine
1493 cc, Ground Clearance
180 mm, Power
74.96 bhp, Transmission
Manual, Drive Type
RWD, Mileage
16 kmpl, Global NCAP Safety Rating
1 Star",chandigarh
2021 Maruti Celerio VXI CNG,"₹4 Lakh
Compare","75,976 kms   •   CNG   •   Manual","Registration Year
Feb 2021, Insurance
Third Party, Fuel Type
CNG, Seats
5 Seats, Kms Driven
75,976 Kms, RTO
rajpura, Ownership
Second Owner, Engine Displacement
998 cc, Transmission
Manual, Year of Manufacture
2021","Engine
998 cc, Power
55.92 bhp, Transmission
Manual, Mileage
34.43 km/kg, Fuel
CNG, No. of Airbags
2",chandigarh
2020 Hyundai Grand i10 Nios AMT Sportz CRDi,"₹4.89 Lakh
Compare","66,765 kms   •   Diesel   •   Automatic",Not Available,Not Available,chandigarh
2014 Hyundai Grand i10 Sportz,"₹2.88 Lakh
Compare","49,963 kms   •   Petrol   •   Manual","Registration Year
Jul 2014, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
49,963 Kms, RTO
Chandigarh, Ownership
Second Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2014","Engine
1197 cc, Power
82 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, Length
3765mm",chandigarh
2016 Maruti Ciaz VXi Plus,"₹4.57 Lakh
Compare","97,300 kms   •   Petrol   •   Manual","Registration Year
Oct 2016, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
97,300 Kms, RTO
Kapurthala, Ownership
First Owner, Engine Displacement
1373 cc, Transmission
Manual, Year of Manufacture
2016","Engine
1373 cc, Power
91.1 bhp, Transmission
Manual, Mileage
20.73 kmpl, Fuel
Petrol",chandigarh
2017 Hyundai EON Sportz,"₹2.92 Lakh
Compare","21,269 kms   •   Petrol   •   Manual","Registration Year
Dec 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
21,269 Kms, RTO
Chandigarh, Ownership
Second Owner, Engine Displacement
814 cc, Transmission
Manual, Year of Manufacture
2017","Engine
814 cc, Power
55.2 bhp, Transmission
Manual, Mileage
21.1 kmpl, Fuel
Petrol, Length
3495mm",chandigarh
2019 Tata Tiago 1.2 Revotron XZ,"₹4.28 Lakh
Compare","53,000 kms   •   Petrol   •   Manual",Not Available,Not Available,chandigarh
2015 Volkswagen Polo 1.5 TDI Comfortline,"₹4.50 Lakh
Compare","71,000 kms   •   Diesel   •   Manual","Registration Year
Feb 2016, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
71,000 Kms, RTO
naraingarh, Ownership
First Owner, Engine Displacement
1498 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1498 cc, Power
88 bhp, Transmission
Manual, Mileage
20.14 kmpl, Fuel
Diesel, Length
3971mm",chandigarh
2018 Maruti Alto 800 LXI,"₹2.91 Lakh
Compare","29,507 kms   •   Petrol   •   Manual","Registration Year
Feb 2018, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
29,507 Kms, RTO
Mohali, Ownership
First Owner, Engine Displacement
796 cc, Transmission
Manual, Year of Manufacture
2018","Engine
796 cc, Power
47.33 bhp, Transmission
Manual, Mileage
22.05 kmpl, Fuel
Petrol, No. of Airbags
1",chandigarh
2018 Tata Tiago 1.2 Revotron XE,"₹2.99 Lakh
Compare","62,652 kms   •   Petrol   •   Manual","Registration Year
Jul 2018, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
62,652 Kms, RTO
Amritsar, Ownership
Second Owner, Engine Displacement
1199 cc, Transmission
Manual, Year of Manufacture
2018","Engine
1199 cc, Power
84 bhp, Transmission
Manual, Mileage
23.84 kmpl, Fuel
Petrol, Length
3746mm",chandigarh
2011 Hyundai i20 Magna 1.2,"₹2.62 Lakh
Compare","41,448 kms   •   Petrol   •   Manual","Registration Year
Dec 2011, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
41,448 Kms, RTO
Panipat, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2011","Engine
1197 cc, Power
81.83 bhp, Transmission
Manual, Mileage
18.6 kmpl, Fuel
Petrol, Length
3985mm",chandigarh
2017 Renault KWID RXL,"₹2.18 Lakh
Compare","70,963 kms   •   Petrol   •   Manual","Registration Year
Apr 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
70,963 Kms, RTO
Ambala, Ownership
Second Owner, Engine Displacement
799 cc, Transmission
Manual, Year of Manufacture
2017","Engine
799 cc, Power
53.3 bhp, Transmission
Manual, Mileage
25.17 kmpl, Fuel
Petrol, No. of Airbags
1",chandigarh
2021 Honda City VX MT,"₹11.30 Lakh
Compare","22,090 kms   •   Petrol   •   Manual","Registration Year
Nov 2021, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
22,090 Kms, RTO
Karnal, Ownership
First Owner, Engine Displacement
1498 cc, Transmission
Manual, Year of Manufacture
2021, Height Adjustable Driver Seat, Wireless Android Auto/Apple CarPlay, Tyre Pressure Monitor, Automatic Climate Control, Voice Commands, Engine
1498 cc, Power
119.35 bhp, Transmission
Manual, Mileage
18.6 kmpl, Fuel
Petrol, No. of Airbags
6","Engine
1498 cc, Power
119.35 bhp, Transmission
Manual, Mileage
18.6 kmpl, Fuel
Petrol, No. of Airbags
6",chandigarh
2018 Hyundai Creta 1.6 VTVT S,"₹7.95 Lakh
Compare","1,02,800 kms   •   Petrol   •   Manual","Registration Year
Jul 2019, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
1,02,800 Kms, RTO
Faridkot, Ownership
First Owner, Engine Displacement
1591 cc, Transmission
Manual, Year of Manufacture
2018","Engine
1591 cc, Ground Clearance
190mm, Power
121.3 bhp, Transmission
Manual, Drive Type
FWD, Mileage
15.29 kmpl",chandigarh
2022 Maruti Ignis Sigma BSVI,"₹4.22 Lakh
Compare","25,785 kms   •   Petrol   •   Manual","Registration Year
Apr 2022, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
25,785 Kms, RTO
Chandigarh, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2022","Engine
1197 cc, Power
81.80 bhp, Transmission
Manual, Mileage
20.89 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2018 Tata Nexon 1.2 Revotron XZ,"₹5.13 Lakh
Compare","67,657 kms   •   Petrol   •   Manual","Registration Year
Jan 2019, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
67,657 Kms, RTO
Jalandhar, Ownership
Second Owner, Engine Displacement
1198 cc, Transmission
Manual, Year of Manufacture
2018","Engine
1198 cc, Power
108.5 bhp, Transmission
Manual, Drive Type
FWD, Mileage
17 kmpl, Fuel
Petrol",chandigarh
2019 Kia Seltos GTX Plus DCT,"₹10.56 Lakh
Compare","54,017 kms   •   Petrol   •   Automatic","Registration Year
Oct 2019, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
54,017 Kms, RTO
Ludhiana, Ownership
Second Owner, Engine Displacement
1353 cc, Transmission
Automatic, Year of Manufacture
2019","Engine
1353 cc, Power
138.08 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
16.5 kmpl, Fuel
Petrol",chandigarh
2019 Ford Ecosport 1.5 Diesel Titanium BSIV,"₹5.99 Lakh
Compare","61,665 kms   •   Diesel   •   Manual","Registration Year
Feb 2019, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
61,665 Kms, RTO
Jalandhar, Ownership
Second Owner, Engine Displacement
1498 cc, Transmission
Manual, Year of Manufacture
2019","Engine
1498 cc, Ground Clearance
200mm, Power
98.96 bhp, Transmission
Manual, Drive Type
FWD, Mileage
23 kmpl",chandigarh
2019 Maruti Baleno 1.2 CVT Alpha,"₹5.69 Lakh
Compare","87,668 kms   •   Petrol   •   Automatic","Registration Year
Feb 2019, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
87,668 Kms, RTO
Ambala, Ownership
Second Owner, Engine Displacement
1197 cc, Transmission
Automatic, Year of Manufacture
2019","Engine
1197 cc, Power
83.1 bhp, Transmission
Automatic, Mileage
21.4 kmpl, Fuel
Petrol, Length
3995mm",chandigarh
2019 Honda Civic ZX BSIV,"₹11.90 Lakh
Compare","77,000 kms   •   Petrol   •   Automatic","Registration Year
Jul 2019, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
77,000 Kms, RTO
Panipat, Ownership
First Owner, Engine Displacement
1799 cc, Transmission
Automatic, Year of Manufacture
2019","Engine
1799 cc, Power
139.46 bhp, Transmission
Automatic, Mileage
16.5 kmpl, Fuel
Petrol, No. of Airbags
6",chandigarh
2022 Skoda Slavia 1.5 TSI Style BSVI,"₹13.23 Lakh
Compare","4,982 kms   •   Petrol   •   Manual","Registration Year
Feb 2023, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
4,982 Kms, RTO
Bathinda, Ownership
First Owner, Engine Displacement
1498 cc, Transmission
Manual, Year of Manufacture
2022","Engine
1498 cc, Power
147.52 bhp, Transmission
Manual, Mileage
18.72 kmpl, Fuel
Petrol, No. of Airbags
6",chandigarh
2017 Hyundai i20 Sportz 1.2,"₹5.25 Lakh
Compare","42,574 kms   •   Petrol   •   Manual","Registration Year
Mar 2017, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
42,574 Kms, RTO
Ludhiana, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2017","Engine
1197 cc, Power
81.83 bhp, Transmission
Manual, Mileage
18.6 kmpl, Fuel
Petrol, Length
3985mm",chandigarh
2018 Ford Freestyle Titanium Petrol BSIV,"₹3.78 Lakh
Compare","98,395 kms   •   Petrol   •   Manual","Registration Year
May 2018, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
98,395 Kms, RTO
Ludhiana, Ownership
First Owner, Engine Displacement
1194 cc, Transmission
Manual, Year of Manufacture
2018","Engine
1194 cc, Power
94.68 bhp, Transmission
Manual, Mileage
19 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2020 Hyundai i20 Sportz BSVI,"₹6.70 Lakh
Compare","65,000 kms   •   Petrol   •   Manual","Registration Year
Nov 2020, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
65,000 Kms, RTO
palwal, Ownership
Second Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2020","Engine
1197 cc, Power
81.80 bhp, Transmission
Manual, Mileage
21 kmpl, Fuel
Petrol, No. of Airbags
2",chandigarh
2016 Maruti Baleno 1.2 Delta,"₹4.45 Lakh
Compare","59,111 kms   •   Petrol   •   Manual","Registration Year
Dec 2016, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
59,111 Kms, RTO
kalka, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2016","Engine
1197 cc, Power
83.1 bhp, Transmission
Manual, Mileage
21.4 kmpl, Fuel
Petrol, Length
3995mm",chandigarh
